4.03
4.17
4.03
4.01
3.90
4.07
3.95
4.37
4.39
3.99
4.31
3.91
4.06
4.43
3.94
3.94
3.98
4.26
4.20
4.24
4.53
4.29
3.94
4.15
3.98
4.06
3.96
4.40
4.05
4.00
3.90
4.14
3.90
4.07
3.93
4.05
4.04
4.07
4.32
4.13
3.98
3.98
4.12
3.98
4.13
3.98
4.04
3.97
3.91
3.93
4.06
3.97
4.38
4.06
3.93
4.00
4.07
4.01
4.00
3.97
3.89
4.02
4.14
4.02
3.91
3.93
4.38
3.91
4.28
4.02
4.47
4.01
4.45
4.08
4.11
4.06
3.93
3.92
3.97
3.93
3.88
3.90
4.01
4.13
4.03
3.99
3.96
3.93
4.02
4.40
3.94
4.10
3.95
4.15
3.90
3.90
4.06
3.95
4.21
3.98
4.11
4.05
4.14
4.49
3.97
3.98
4.09
3.98
3.81
4.46
3.89
4.32
4.11
4.02
4.31
3.94
4.30
3.99
4.31
4.12
4.15
4.01
4.46
4.11
3.93
3.99
4.06
3.91
4.07
3.91
3.98
3.95
3.93
3.97
4.07
4.05
4.09
4.12
4.10
3.98
4.35
3.93
3.96
4.29
4.26
4.09
4.00
4.37
4.16
4.52
3.98
4.24
3.93
4.12
3.87
4.31
4.14
3.99
3.96
3.89
4.09
3.91
4.24
4.33
4.49
4.29
3.98
3.87
4.15
3.91
4.05
4.03
4.01
4.03
4.20
3.88
3.98
4.42
4.06
4.00
3.99
4.08
4.04
3.90
4.33
4.11
4.00
4.04
4.25
3.98
3.98
3.95
4.02
4.51
4.22
4.02
3.83
3.94
3.97
3.98
3.99
4.00
3.93
3.96
3.96
3.90
4.17
3.99
3.97
4.37
4.53
3.94
4.15
3.94
3.97
4.14
3.94
3.97
4.10
4.27
4.10
4.28
3.90
4.23
3.89
4.47
4.15
3.95
4.44
4.27
3.91
3.83
4.02
3.99
3.91
3.92
3.93
3.99
3.91
4.17
4.27
3.92
3.89
3.96
4.05
3.93
4.02
3.91
4.04
4.04
4.01
4.37
4.26
4.21
4.40
4.02
3.98
4.03
4.49
3.81
4.01
3.99
3.99
4.41
4.06
4.21
3.99
4.12
4.11
3.99
4.43
4.30
3.89
4.44
3.96
4.42
4.47
4.23
4.06
4.30
3.86
4.22
4.01
4.06
3.99
4.02
4.41
3.89
3.97
4.10
3.98
4.00
4.28
4.03
3.99
3.89
3.88
4.27
4.47
4.40
